../SAT2019/sr2019/new/Bebel/toughsat_24bits_3.cnf,SAT,282.297
../SAT2018/Manthey/Problem14_label57_false-unreach-call.c.cnf,SAT,99.362
../SAT2018/Harder/ecarev-110-1031-23-40-8.cnf,SAT,1161.359
../SAT2018/final/CRIL/T105.2.0.cnf,UNSAT,547.190
../SAT2019/sr2019/old/sokoban-p16.sas.ex.19-sc2016.cnf,-,5000.096
../SAT2018/Chen/20180321_140833987_p_cnf_320_1120.cnf,-,5000.022
../SAT2019/sr2019/new/Zhou/CarSequencing-90-01_c18.cnf,SAT,70.168
../SAT2019/sr2019/old/par32-1-c.shuffled-as.sat03-1531-sc2002.cnf,-,5000.007
../SAT2019/sr2019/new/Chen/hcp_d22_22.cnf,-,5000.362
../SAT2018/Biere/sdiv20prop.cnf,-,5000.006
../SAT2019/sr2019/old/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07-sc2007.cnf,UNSAT,975.592
../SAT2019/sr2019/new/Zaikin/Grain_no_init_ver1_out200_known_last105_0.cnf,SAT,964.103
../SAT2019/sr2019/old/mrpp_6x6#12_24-sc2013.cnf,SAT,9.501
../SAT2019/sr2019/old/20180326_095804936_p_cnf_320_1120-sc2018.cnf,SAT,22.629
../SAT2018/final/Johnson/sted5_0x0-70.cnf,-,5000.504
../SAT2019/sr2019/old/hwb-n26-01-S1957858365.shuffled-as.sat03-1622-sc2002.cnf,UNSAT,1061.843
../SAT2019/sr2019/old/rubikcube701-sc2017.cnf,UNSAT,3866.358
../SAT2019/sr2019/old/slp-synthesis-aes-bottom18-sc2011.cnf,-,5000.028
../SAT2018/Heule/CNP-5-1000.cnf,SAT,119.036
../SAT2018/Ehlers/ex067_10.cnf,SAT,357.721
../SAT2018/Heusser/satcoin-genesis-SAT-32.cnf,SAT,4.071
../SAT2018/Heule/CNP-5-1800.cnf,SAT,25.589
../SAT2018/Jingchao/e_rphp056_05.cnf,-,5000.011
../SAT2018/final/Collatz/ax-d-4-7-5.cnf,SAT,681.378
../SAT2019/sr2019/new/Biere/eqsparcl12bpwtrc12.cnf,-,5000.005
../SAT2019/sr2019/old/gus-md5-14-sc2009.cnf,-,5000.009
../SAT2018/Ehlers/ex015_14.cnf,-,5000.038
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m145ABCD_p.cnf,SAT,2703.832
../SAT2019/sr2019/old/partial-5-11-u-sc2007.cnf,-,5000.011
../SAT2018/Heusser/satcoin-genesis-SAT-512.cnf,SAT,36.909
../SAT2018/Biere/sdiv40prop.cnf,-,5000.039
../SAT2019/sr2019/old/003-sc2013.cnf,-,5000.066
../SAT2018/final/Johnson/sted5_0x0-60.cnf,SAT,4173.097
../SAT2018/final/Zhou/si2-b06m-m1000-03.cnf,SAT,6.281
../SAT2019/sr2019/old/x2_128.shuffled-as.sat03-1598-sc2002.cnf,-,5000.018
../SAT2018/final/CRIL/T87.2.0.cnf,UNSAT,534.519
../SAT2018/Scheel/cms-scheel-md5-families-r24-c7-p1-5-6-12-16-18-19.cnf,SAT,930.821
../SAT2019/sr2019/old/Nb7T44-sc2017.cnf,SAT,4.641
../SAT2018/final/Collatz/mod8-abd-yad.rules.7-7.cnf,SAT,301.222
../SAT2018/Heule/CNP-5-700.cnf,SAT,161.783
../SAT2019/sr2019/old/EDP3-70000-sc2014.cnf,-,5000.054
../SAT2019/sr2019/old/Schur_161_5_d22-sc2016.cnf,-,5000.011
../SAT2018/Heusser/satcoin-genesis-SAT-1024.cnf,SAT,55.521
../SAT2019/sr2019/new/Heule/MM-23-2-2-3-A.cnf,-,5000.072
../SAT2019/sr2019/new/Bebel/toughsat_28bits_0.cnf,-,5000.011
../SAT2018/Xiao/Nb37T6.cnf,UNSAT,742.703
../SAT2019/sr2019/new/Zhou/knight_20.cnf,-,5000.099
../SAT2019/sr2019/new/Biere/eqbpdtlf14spdtlf14.cnf,-,5000.041
../SAT2019/sr2019/old/ezfact64_8.shuffled-as.sat03-1524-sc2002.cnf,SAT,71.271
